r_hour,Aggregate,Hot Water - Controlled$2236,Kitchen & Laundry$2234,Lighting$2232,Oven$2235,Ventilation & Lounge Power$2233
2014-06-08 02:00:00+00:00,0.7698033333333332,0.2377971666666666,0.0390278333333333,0.3352401666666667,0.0,0.1577381666666666
2014-06-08 03:00:00+00:00,3.5068843333333333,1.0313505,0.2004688333333333,2.195101666666667,0.0,0.0799633333333333
2014-06-08 04:00:00+00:00,4.878783166666667,1.7344061666666666,0.1247475,2.916822,0.0,0.1028075
2014-06-08 05:00:00+00:00,4.918614,1.678063,0.1794986666666666,1.4546715,0.0,1.6063808333333334
2014-06-08 06:00:00+00:00,5.271433833333334,0.3268728333333333,0.2205185,2.5755793333333337,0.0044011666666666,2.144062
2014-06-08 07:00:00+00:00,3.3068549999999997,0.2711343333333333,0.1965288333333333,2.018431833333333,0.0,0.82076
2014-06-08 08:00:00+00:00,1.7557023333333333,0.6178889999999999,0.1744075,0.5791696666666667,0.0,0.3842361666666666
2014-06-08 09:00:00+00:00,2.5984148333333335,0.2981185,0.126936,2.068627666666667,0.0,0.1047326666666666
2014-06-08 10:00:00+00:00,2.2996938333333334,0.2646595,0.1303778333333333,1.8069055,0.0,0.097751
2014-06-08 11:00:00+00:00,0.4172068333333331,0.2433616666666666,0.0461318333333333,0.0322511666666666,0.0,0.0954621666666666
2014-06-08 12:00:00+00:00,0.14093633333333322,0.0,0.0162268333333333,0.0258003333333333,0.0,0.0989091666666666
2014-06-08 13:00:00+00:00,0.37776516666666643,0.2350659999999999,0.0296633333333333,0.0171126666666666,0.0,0.0959231666666666
2014-06-08 14:00:00+00:00,0.1340069999999999,0.0,0.0295848333333333,0.00826,0.0,0.0961621666666666
2014-06-08 15:00:00+00:00,0.4000133333333331,0.250092,0.0172744999999999,0.0257681666666666,0.0,0.1068786666666666
2014-06-08 16:00:00+00:00,0.12336549999999989,0.0,0.0138603333333333,0.0152825,0.0,0.0942226666666666
2014-06-08 17:00:00+00:00,1.1288476666666665,0.5098564999999999,0.0289503333333333,0.3270295,0.0,0.2630113333333333
2014-06-08 18:00:00+00:00,1.6446166666666664,0.7301506666666666,0.2645303333333333,0.5465789999999999,0.0,0.1033566666666666
2014-06-08 19:00:00+00:00,0.4053979999999999,0.21736,0.0115338333333333,0.0740546666666666,0.0,0.1024495
2014-06-08 20:00:00+00:00,0.1363448333333332,0.0,0.0214388333333333,0.013559,0.0,0.1013469999999999
2014-06-08 21:00:00+00:00,0.5934718333333333,0.4344475,0.0314535,0.0251363333333333,0.0,0.1024345
2014-06-08 22:00:00+00:00,0.1130253333333333,0.0,0.0,0.0150858333333333,0.0,0.0979395
2014-06-08 23:00:00+00:00,0.2815106666666665,0.1373248333333333,0.0320396666666666,0.0107786666666666,0.0,0.1013675
2014-06-09 00:00:00+00:00,0.2416878333333331,0.1045648333333333,0.0064936666666666,0.0270358333333333,0.0,0.1035934999999999
2014-06-09 01:00:00+00:00,0.1550029999999998,0.0,0.0315248333333333,0.0196561666666666,0.0,0.1038219999999999
2014-06-09 02:00:00+00:00,0.1377569999999999,0.0,0.0321821666666666,0.0058368333333333,0.0,0.099738
2014-06-09 03:00:00+00:00,2.0817536666666667,0.5578098333333333,0.0030846666666666,0.2347771666666666,0.3937486666666666,0.8923333333333334
2014-06-09 04:00:00+00:00,4.3715815,0.4803455,0.3279404999999999,0.6103155,1.0277031666666667,1.9252768333333328
2014-06-09 05:00:00+00:00,4.863604500000001,0.2412035,1.0878611666666669,0.7083794999999999,0.7154136666666667,2.110746666666667
2014-06-09 06:00:00+00:00,3.2933686666666664,0.0,0.2091081666666666,0.9233655,1.0455096666666666,1.1153853333333332
2014-06-09 07:00:00+00:00,2.4558396666666664,1.1260021666666666,0.0979908333333333,0.9003325,0.0,0.3315141666666666
2014-06-09 08:00:00+00:00,1.9075333333333333,0.6092628333333334,0.0531346666666666,0.88136,0.0,0.3637758333333333
2014-06-09 09:00:00+00:00,0.8229758333333332,0.4781395,0.1311016666666666,0.1312675,0.0,0.0824671666666666
2014-06-09 10:00:00+00:00,0.41026449999999987,0.2727036666666667,0.0565491666666666,0.0225216666666666,0.0,0.05849
2014-06-09 11:00:00+00:00,0.3542313333333331,0.2690066666666666,0.0299478333333333,0.0067634999999999,0.0,0.0485133333333333
2014-06-09 12:00:00+00:00,0.1040235,0.0,0.0270745,0.028906,0.0,0.048043
2014-06-09 13:00:00+00:00,0.3638066666666665,0.2885683333333333,0.0271448333333333,0.0016868333333333,0.0,0.0464066666666666
2014-06-09 14:00:00+00:00,0.3465974999999999,0.2565123333333333,0.018438,0.0274165,0.0,0.0442306666666666
2014-06-09 15:00:00+00:00,0.08317466666666659,0.0,0.0087235,0.0286301666666666,0.0,0.045821
2014-06-09 16:00:00+00:00,0.3318376666666666,0.2601621666666667,0.0255381666666666,0.0,0.0,0.0461373333333333
2014-06-09 17:00:00+00:00,1.7731231666666667,0.7064571666666667,0.0245168333333333,0.2785196666666667,0.0,0.7636295000000001
2014-06-09 18:00:00+00:00,1.175798,0.3380663333333333,0.1441363333333333,0.5684943333333334,0.0,0.125101
2014-06-09 19:00:00+00:00,0.7032353333333331,0.4991049999999999,0.0277401666666666,0.1313333333333333,0.0,0.0450568333333333
2014-06-09 20:00:00+00:00,0.075594,0.0,0.0,0.027236,0.0,0.048358
2014-06-09 21:00:00+00:00,0.6706725000000001,0.5992431666666668,0.0238368333333333,0.0,0.0,0.0475925
2014-06-09 22:00:00+00:00,0.24915683333333322,0.1541896666666666,0.0225625,0.0269501666666666,0.0,0.0454545
2014-06-09 23:00:00+00:00,0.16823299999999988,0.107205,0.006658,0.0060263333333333,0.0,0.0483436666666666
2014-06-10 00:00:00+00:00,0.3212419999999999,0.2379326666666666,0.01588,0.020535,0.0,0.0468943333333333
2014-06-10 01:00:00+00:00,0.3683181666666666,0.2721616666666667,0.0218021666666666,0.0265618333333333,0.0,0.0477925
2014-06-10 02:00:00+00:00,0.0607425,0.0,0.009975,0.0,0.0,0.0507675
2014-06-10 03:00:00+00:00,1.7098170000000001,0.288457,0.1316989999999999,0.3614431666666667,0.0,0.9282178333333334
2014-06-10 04:00:00+00:00,2.6258466666666664,0.0,0.0447233333333333,0.6791391666666666,0.0,1.9019841666666664
